LOCATION,SHOT_NUMBER,DRIBBLES,TOUCH_TIME,SHOT_DIST,SHOT_RESULT,CLOSE_DEF_DIST,TIME_SPENT_QUATER_SEC,GAME_TIME_TOTAL,CONTESTED,CLUTCH
1,1,-0.39652961799175906,0.050971082722395956,-1.013668509000715,0,-0.7274458162982189,-1.4177677418303718,-1.4456425877630783,0,0
1,2,-0.8868507356399132,-0.44002099755168955,0.9431846649597384,0,-0.5454296194420648,-0.6599019137118953,-1.2799514569297226,0,0
1,3,-0.8868507356399132,-0.9003260728086446,0.7136097115900766,1,1.092716152263321,-0.06632867770301863,-1.1501793824308704,0,0
1,4,-0.39652961799175906,-0.1331509473803861,1.1180989151461478,1,0.6922805191797825,0.11386319751396178,-1.110784288386576,0,0
1,6,-0.6416901768158362,-0.7162040427058626,0.8557275398665343,0,0.10982868924008958,1.6454941368582954,-0.7759259890100736,0,1
1,7,0.09379149965639505,0.14303209777378692,-0.8606185400876069,0,-0.7638490556694496,1.671992942037263,0.0641164575226747,0,1
1,8,-0.8868507356399132,-0.9617000828429052,0.8994561024131363,0,0.5466675616948593,-1.274674193863946,0.2541398523245653,0,0
1,9,-0.8868507356399132,-0.5934560226373412,0.7901346960466306,0,0.32824812546747456,-1.1209811238259333,0.28774155018587527,0,0
1,10,-0.39652961799175906,-0.746891047722993,0.6917454303167755,0,-0.2906069438434492,-1.6933553156916359,0.9968532429831745,0,0
1,11,-0.8868507356399132,-0.9003260728086446,0.702677570953426,1,0.5466675616948593,-1.5820603339399715,1.0211855069517093,0,0
1,12,0.8292731761286263,1.0329552432705669,1.1399631964194488,1,0.7286837585510131,-1.4230675028661652,1.055945884049616,0,0
1,13,-0.8868507356399132,-0.8389520627743839,1.0962346338728468,1,-0.9822684918968344,-1.2375758666133914,1.0964996573305075,1,0
1,14,-0.8868507356399132,-0.931013077825775,0.7245418522267271,0,-0.32701018321468006,-0.09282748288198635,1.3467743724354366,0,0
1,15,1.3195942937767804,1.0022682382534365,-1.166718477913823,0,-1.5283170824652965,0.03966654301285219,1.3757413533503589,1,0
1,16,-0.8868507356399132,-1.1765091179628178,0.6589490084068236,1,5.679524313038403,1.0784197060283864,1.6028424837233501,0,0
0,1,-0.8868507356399132,-1.023074092877166,0.6480168677701731,0,-0.14499398635852626,-0.28891864120634736,-1.19884391036794,0,0
0,2,1.8099154114249345,1.3705122984590008,-0.182825820615271,0,-0.2906069438434492,-0.008031306309289681,-1.1374339108283045,0,0
0,3,-0.8868507356399132,-0.931013077825775,0.6370847271335226,1,3.3133137539084005,0.03966654301285219,-1.1270057976989325,0,0
0,4,-0.8868507356399132,-0.7162040427058626,0.8010668366832814,0,-0.03578426824483364,-1.2216765835060106,0.2657266446905343,0,0
0,5,0.09379149965639505,0.2350931128251779,0.9213203836864374,0,-0.9458652525256037,1.036021617742038,0.7593239994808112,1,0
0,6,-0.151369059167682,0.4192151429279601,-0.8715506807242573,0,-0.32701018321468006,1.2109137319232248,0.7975604142885087,0,0
0,7,-0.8868507356399132,-0.931013077825775,0.77920255540998,1,0.5466675616948593,1.6348946147867083,0.8902547532162602,0,1
0,8,-0.151369059167682,-0.1945249574146467,1.1071667745094975,1,-0.18139722572975686,-1.3594703704366429,1.069850034888779,0,0
0,9,0.8292731761286263,0.4192151429279601,-1.4290898531934368,1,-0.07218750761606452,-1.1474799290049011,1.1161972043526547,0,0
0,10,-0.8868507356399132,-0.8082650577572535,0.7136097115900766,0,-0.6546393375557571,-0.6811009578550694,1.2181609771731814,0,0
0,11,0.3389520584804721,0.020284077705265587,0.8447953992298834,0,2.9128781208248604,0.30465459480252927,1.4336753151802035,0,0
0,12,-0.8868507356399132,-0.931013077825775,0.6370847271335226,1,2.0392003759153217,0.4742469479479226,1.4707530507513042,0,0
0,13,2.3002365290730884,1.7080693536474345,0.7136097115900766,1,0.6558772798085514,0.6597385842006965,1.5113068240321954,0,0
0,14,-0.8868507356399132,-0.5934560226373412,0.833863258593233,1,2.512442487741323,0.9300263970261672,1.570399465098637,0,0
