LOCATION,SHOT_NUMBER,DRIBBLES,TOUCH_TIME,SHOT_DIST,SHOT_RESULT,CLOSE_DEF_DIST,TIME_SPENT_QUATER_SEC,GAME_TIME_TOTAL,CONTESTED,CLUTCH
0,4,-0.6756822105613055,-0.807913890303631,-0.8700205679877041,1,-0.5042444791168129,1.1495677330652472,-0.9218454199157053,0,0
0,5,2.513355581237714,2.8770168362929374,1.2276580710424483,0,0.1528376748686561,1.5320249776781323,-0.827279888602867,0,0
0,6,-0.8632726689024244,-0.636521763485186,1.3254772821889318,1,0.4515113812256877,-1.6901773081854248,-0.7729047080979852,0,0
0,7,-0.6756822105613055,0.47752706083470675,-1.0547901890421736,1,-0.6237139616596254,-1.494167970321321,-0.7244398733001556,0,0
0,8,-0.8632726689024244,-0.35800955740521284,1.5319845057203978,0,0.9592566820326409,-1.3172814946878617,-0.6807033150679679,0,0
0,9,-0.8632726689024244,-0.7436418427467141,-0.6635133444562383,1,3.4979831860674078,-0.7770606366721615,-0.5471295020885839,0,0
0,10,-0.8632726689024244,-0.7222178268944086,-0.10920448129283016,0,-0.534111849752516,-0.6527620321729738,-0.5163957044119115,0,0
0,11,1.3878128311910016,1.44160777418846,-0.20702369243931404,1,0.003500821690140549,-0.36591909871331,-0.4454715559272828,0,0
0,12,-0.3005012938790679,-0.293737509848296,-1.2286910088581446,0,-1.161326633102282,1.053953421912026,-0.09439702092837095,1,0
0,13,-0.8632726689024244,-0.7436418427467141,-0.6961197481717329,0,-0.7133160735667349,1.1734713108535526,-0.064845292393109,1,0
0,14,1.5754032895321202,1.955784154643795,-1.2395598100966427,0,-0.20557077275978164,1.4603142443132164,0.006078856091519654,0,0
0,16,-0.3005012938790679,0.34898296572087284,-0.3048429035857978,0,-0.05623391958126585,-1.6853965926277636,0.07936714285896927,0,0
0,17,-0.11291083553794905,-0.18661743058676786,1.2820020772349392,1,0.2125724161400625,-0.4902177032124977,0.3748844282115887,0,0
0,18,0.44986053948540744,0.47752706083470675,1.2493956735194445,0,0.8696545701255312,-0.064734018580663,0.4800885817971212,0,0
0,19,0.2622700811442886,0.47752706083470675,0.5320547917785634,1,0.2125724161400625,0.18386319041771232,0.541556177150466,0,0
0,20,1.5754032895321202,1.4201837583361545,0.5863987979710544,1,0.003500821690140549,0.5232939950116479,0.62548308619061,0,0
0,21,0.2622700811442886,0.4132550132777897,1.238526872280946,1,0.18270504550435931,1.1017605774886365,0.7685134523012778,0,0
0,22,2.1381746645554767,1.4201837583361545,1.2602644747579426,0,-0.2653055140311878,1.2212784664301632,0.7980651808365397,0,0
0,23,-0.3005012938790679,-0.48655365251904664,-1.2612974125736391,1,-0.3847749965740004,1.288208484237418,0.8146141488162864,0,0
0,24,2.3257651228965956,2.4271125033945187,-0.31571170482429595,0,-0.2653055140311878,1.6372007199466756,0.9009051961392512,0,1
0,25,0.2622700811442886,0.6489191876531515,0.23859715833911208,1,-0.05623391958126585,-0.11254117415727363,1.3193576721985603,0,0
0,26,0.07467962280316978,0.006198712083982874,1.2493956735194445,0,-0.05623391958126585,0.06912601703384678,1.3642762995721585,0,0
0,27,0.825041456167645,0.6489191876531515,-0.8048077605567148,0,-0.47437710848110975,0.37509181272415487,1.439928724622429,0,0
0,28,0.2622700811442886,2.1486002973145455,0.9668068413184913,1,-0.17570340212407842,0.7336454795487346,1.5285839102282148,0,0
0,29,1.762993747873239,1.8915121070868781,1.2493956735194445,0,0.5709808637685,0.9679005418741268,1.5865052981573282,0,0
0,30,2.513355581237714,3.6054333752713283,-1.3917230274356176,0,-1.2509287450093913,1.5368056932357934,1.7271715259851752,1,0
0,31,0.2622700811442886,3.069832978963688,1.053757251226477,0,-0.2653055140311878,1.661104297734981,1.7579053236618476,0,1
0,32,3.638898331284427,3.7768255020897734,-1.152609400188657,0,-0.8327855561095475,0.8579440840479223,2.410407489720431,1,0
0,33,-0.11291083553794905,0.006198712083982874,1.3037396797119356,0,0.5709808637685,0.9392162485281604,2.430502665124409,0,0
0,34,2.513355581237714,2.577080614360658,-0.8917581704647005,0,-0.3250402553025941,1.278647053122096,2.514429574164553,0,0
0,35,-0.8632726689024244,-0.9578820012697704,1.3146084809504333,1,2.572094696360611,1.4603142443132164,2.559348201538151,0,0
1,1,-0.11291083553794905,0.4989510766870123,-0.9352333754186932,1,-0.5938465910239223,-1.3029393480148785,-1.5282468894592804,0,0
1,2,-0.11291083553794905,-0.3794335732575185,-0.7069885494102311,0,0.39177663995428125,-0.9539471123056209,-1.4419558421363154,0,0
1,3,-0.6756822105613055,-0.9150339695651591,-0.6200381395022456,1,0.03336819232584353,-0.48065627209717554,-1.3249309971366783,0,0
1,4,1.950584206214358,1.6344239168592107,-0.6852509469332347,1,0.2723071574114685,1.3981649420636224,-0.8603778245623604,0,0
1,5,0.2622700811442886,0.7774632827669856,-1.152609400188657,1,-0.2354381433954846,1.4937792532168437,-0.836736441734151,0,0
1,6,-0.4880917522201867,0.13474280719781656,0.9885444437954876,0,0.003500821690140549,-1.341185072476167,-0.6866136607750203,0,0
1,7,0.2622700811442886,0.5846471400962349,1.1841828660884552,1,1.5267367241110006,-1.2838164857842342,-0.6724288310780945,0,0
1,8,-0.8632726689024244,-1.214970191497438,-0.9461021766571915,1,-0.6237139616596254,-0.8248677922487722,-0.5589501935026887,0,0
1,9,0.2622700811442886,-0.2508894781436847,1.2711332759964409,1,-0.026366548945562868,-0.6910077566342624,-0.5258522575431953,0,0
1,10,0.6374509978265263,0.2418628864593447,0.9668068413184913,1,-0.08610129021696905,-1.1164914412660971,0.2200333706868161,0,0
1,11,0.2622700811442886,0.11331879134551101,1.2820020772349392,0,0.2424397867757655,-0.9874121212092483,0.251949237504899,0,0
1,12,-0.3005012938790679,0.8203113144715967,0.8146436239795166,1,0.03336819232584353,-0.8392099389217553,0.2885933808886238,0,0
1,13,0.07467962280316978,0.027622727936288425,1.2059204685654517,1,-0.35490762593829717,-0.6336391699423296,0.33942235396927434,0,0
1,14,-0.8632726689024244,-1.0007300329743818,1.8797861453523401,0,0.3021745280471719,-0.5714898676927358,0.3547892528076106,0,0
1,15,0.07467962280316978,-0.2508894781436847,-0.8808893692262022,0,-0.6535813322953287,-0.4949984187701587,0.37370235907017824,0,0
1,16,-0.4880917522201867,-0.10092136717754527,0.5863987979710544,1,-0.2653055140311878,-0.2846469342330719,0.4257134012922392,0,0
1,17,-0.4880917522201867,-0.40085758910982416,1.2059204685654517,0,-0.4146423672097036,-0.03126900967703555,0.48836306578699457,0,0
1,18,2.1381746645554767,1.955784154643795,1.2820020772349392,1,0.6307156050399062,0.9296548174128383,0.7259589632105006,0,0
1,19,0.2622700811442886,0.47752706083470675,1.2493956735194445,0,0.33204189868287487,1.2977699153527402,0.8169782870991074,0,0
1,20,-0.3005012938790679,-0.4437056208144353,-1.0982653939961662,1,12.75686808313538,1.5320249776781323,0.8748996750282207,0,0
1,21,-0.4880917522201867,-0.7007938110421029,-0.9678397791341878,1,-0.5938465910239223,-1.647150868166475,0.939913477805797,0,0
1,22,-0.6756822105613055,0.2418628864593447,1.0102820462724842,0,-0.08610129021696905,-0.9157013878443323,1.1207700564416,0,0
1,23,-0.6756822105613055,0.049046743788594166,0.8037748227410182,0,0.09310293359724993,0.5854432972612417,1.49193976684449,0,0
1,24,-0.11291083553794905,0.5846471400962349,-0.8265453630337114,1,-0.9821224092880633,0.7527683417793789,1.5333121867938568,1,0
1,25,3.0761269562610707,3.0912569948159936,1.3798212883814231,0,0.12297030423295291,1.1878134575265358,1.6408804786622102,0,0
0,1,-0.4880917522201867,-0.33658554155290726,-1.3156414187661303,1,-0.5938465910239223,-1.5371944103402706,-1.5861682773883938,0,0
0,2,-0.8632726689024244,-0.6579457793374917,1.3146084809504333,0,1.646206206653813,-1.2981586324572174,-1.5270648203178698,0,0
0,3,0.07467962280316978,-0.4437056208144353,-0.6526445432177401,0,-0.35490762593829717,-1.035219276785859,-1.4620510175402937,0,0
0,4,-0.6756822105613055,-0.7436418427467141,-0.9026269717031986,1,8.694905676679754,-0.891797810056027,-1.4265889432979793,0,0
0,5,-0.11291083553794905,0.09189477549320527,1.1515764623729605,0,0.18270504550435931,1.579832133254743,-0.8154591971887624,0,0
0,6,0.2622700811442886,0.09189477549320527,-1.152609400188657,1,-1.0418571505594694,-1.1547371657273855,-0.6405129642600116,1,0
0,7,-0.8632726689024244,-0.6579457793374917,2.271062989938275,0,-0.08610129021696905,-1.5515365570132538,0.11246507881846264,0,0
0,8,0.44986053948540744,-0.05807333547293397,1.1841828660884552,0,0.003500821690140549,-0.6336391699423296,0.33942235396927434,0,0
0,9,-0.3005012938790679,-0.5722497159282691,-0.4678749221632708,0,-0.8327855561095475,0.6906190395297851,0.6668555061399767,1,0
0,10,0.2622700811442886,0.2418628864593447,0.9233316363644987,0,0.6307156050399062,-1.044780707901181,1.088854189623517,0,0
0,11,0.44986053948540744,0.11331879134551101,-1.1091341952346645,1,-0.5042444791168129,-0.9539471123056209,1.1113135033103163,0,0
0,12,-0.6756822105613055,-0.8293379061559367,1.5319845057203978,0,0.5709808637685,-0.5428055743467693,1.2129714494716173,0,0
0,13,3.0761269562610707,2.7056247094744923,-0.8482829655107077,1,-0.35490762593829717,-0.24640120977178342,1.286259736239067,0,0
0,14,1.3878128311910016,1.09882352055157,1.238526872280946,1,0.03336819232584353,0.7766719195676842,1.5392225325009092,0,0
0,1,-0.6756822105613055,-0.5079776683713523,-0.9569709778956896,1,3.1395747384389696,-1.6662737303971193,-1.6180841442064766,0,0
0,2,-0.8632726689024244,-1.0650020805312985,-1.1634782014271554,1,-0.9821224092880633,-1.3268429258031837,-1.5341572351663328,1,0
0,3,-0.11291083553794905,0.5632231242439293,0.4885795868245706,1,-0.35490762593829717,-0.5428055743467693,-1.3402978959750145,0,0
0,4,-0.6756822105613055,-0.6579457793374917,0.7059556115945347,0,0.09310293359724993,-0.21771691642581703,-1.2599171943591019,0,0
0,5,-0.4880917522201867,-0.7436418427467141,-0.9787085803726859,1,2.18381887809647,1.3025506309104011,-0.88401920739057,0,0
0,7,-0.3005012938790679,-0.465129636666741,1.1624452636114588,0,1.2579303883896724,-1.494167970321321,-0.7244398733001556,0,0
0,8,-0.3005012938790679,-0.293737509848296,1.0754948537034732,0,0.2723071574114685,-1.0065349834398925,-0.6038688208762868,0,0
0,9,0.07467962280316978,0.47752706083470675,1.3798212883814231,0,0.12297030423295291,-0.6814463255189402,-0.5234881192603743,0,0
0,10,-0.4880917522201867,-0.6150977476328804,-0.7178573506487294,0,0.03336819232584353,1.1400063019499251,-0.07311977638298235,0,0
0,11,-0.3005012938790679,0.17759083890242786,-0.7395949531257258,1,-0.3847749965740004,1.2547434753337905,-0.04475011698913089,0,0
0,13,-0.6756822105613055,-0.7222178268944086,-0.13094208376982674,0,0.541113493132797,-1.1308335879390803,0.2164871632625847,0,0
0,14,-0.8632726689024244,-0.5722497159282691,1.0754948537034732,0,0.03336819232584353,-0.09819902748429045,0.47181409780724787,0,0
0,15,-0.6756822105613055,-0.7864898744513255,-0.9569709778956896,1,-0.44450973784540654,0.9918041196624321,0.7413258620488368,0,0
0,16,2.513355581237714,2.9198648679975485,1.2820020772349392,0,0.6008482344042032,1.3407963553716897,0.8276169093718017,0,0
0,17,1.0126319145087639,0.456103044982401,-0.8917581704647005,0,-0.6535813322953287,1.5176828310051491,0.8713534676039894,0,0
0,1,-0.8632726689024244,-1.043578064678993,0.7602996177870257,0,0.541113493132797,-1.6136858592628476,-1.6050813836509614,0,0
0,2,-0.4880917522201867,-0.14376939888215656,-1.1960846051426501,1,1.4072672415681884,-1.197763605746335,-1.5022413683482498,0,0
0,3,-0.4880917522201867,-0.6150977476328804,-1.043921387803675,1,-0.95225503865236,-1.0878071479201306,-1.4750537780958088,1,0
0,4,-0.3005012938790679,-0.5722497159282691,0.5320547917785634,1,0.2125724161400625,-0.1985940541951728,-1.25518891779346,0,0
0,5,-0.6756822105613055,0.027622727936288425,0.12990914595413003,0,0.39177663995428125,-0.04083044079235768,-1.2161806361269143,0,0
0,6,-0.3005012938790679,-0.10092136717754527,-0.2504988973933068,1,-0.08610129021696905,1.0921991463733145,-0.936030249612631,0,0
0,7,1.0126319145087639,1.0773995046992642,-0.7613325556027221,0,0.06323556296154673,1.3933842265059615,-0.861559893703771,0,0
0,8,-0.11291083553794905,-0.22946546229137915,-1.087396592757668,1,-0.17570340212407842,1.4985599687745048,-0.8355543725927405,0,0
0,10,-0.6756822105613055,-0.872185937860548,0.7168244128330324,0,1.0488587939397502,-1.6997387393007468,-0.7752688463808061,0,0
0,11,-0.3005012938790679,-0.6579457793374917,-0.7939389593182167,1,-0.35490762593829717,-1.422457236956405,-0.7067088361789984,0,0
0,12,-0.4880917522201867,-0.35800955740521284,1.3146084809504333,1,1.2877977590253755,-0.5428055743467693,-0.48920811415947046,0,0
0,13,-0.6756822105613055,-0.7864898744513255,1.292870878473437,0,0.42164401058998424,-0.44719126319354807,-0.4655667313312609,0,0
0,14,-0.8632726689024244,-0.9578820012697704,1.5754597106743904,1,0.9891240526683439,-0.6910077566342624,0.32523752427234864,0,0
0,15,-0.8632726689024244,-1.0650020805312985,1.1950516673269536,1,0.42164401058998424,-0.5523670054620915,0.3595175293732525,0,0
0,16,-0.3005012938790679,-0.293737509848296,0.9885444437954876,0,-0.026366548945562868,0.542416857242292,0.6302113627562519,0,0
0,17,2.1381746645554767,2.641352661917575,0.3472851707240941,1,1.6760735772895163,0.905751239624533,0.7200486175034482,0,0
0,18,-0.3005012938790679,-0.7222178268944086,-0.4678749221632708,1,-0.5938465910239223,1.0730762841426702,0.7614210374528149,0,0
0,19,0.2622700811442886,-0.27231349399599025,-0.7287261518872277,1,-0.5938465910239223,1.2643049064491128,0.808703803109234,0,0
0,20,1.2002223728498826,1.484455805893071,-0.2504988973933068,0,-0.4146423672097036,1.579832133254743,0.8867203664423255,0,0
0,21,-0.4880917522201867,-0.03664931962062842,0.29294116453160307,0,-0.2354381433954846,1.6132971421583704,0.8949948504321988,0,1
0,1,-0.8632726689024244,-1.214970191497438,0.06469633852314088,1,2.09421676618936,-1.4176765213987441,-1.5566165488531318,0,0
0,2,-0.8632726689024244,-0.7864898744513255,1.2493956735194445,1,0.09310293359724993,-1.2312286146499625,-1.5105158523381232,0,0
0,3,-0.8632726689024244,-0.9578820012697704,1.2167892698039497,0,0.06323556296154673,-1.1356143034967412,-1.4868744695099136,0,0
0,4,-0.11291083553794905,-0.40085758910982416,0.9885444437954876,0,0.2125724161400625,-0.5714898676927358,-1.3473903108234773,0,0
0,5,1.0126319145087639,0.7131912352100686,-1.0656589902806717,1,-0.8626529267452506,0.16474032818706805,-1.1653516630462637,1,0
0,7,1.2002223728498826,0.7131912352100686,-1.0113149840881808,1,-0.7730508148381411,-1.6280280059358307,-0.757537809259649,1,0
0,8,-0.4880917522201867,-0.10092136717754527,1.0320196487494804,1,-0.2653055140311878,-1.1451757346120635,-0.6381488259771907,0,0
0,9,-0.8632726689024244,-0.8293379061559367,0.2168595558621158,0,-0.47437710848110975,-0.6862270410766013,-0.5246701884017848,0,0
0,10,-0.8632726689024244,-0.7222178268944086,0.7711684190255235,0,-0.2951728846668909,-0.42806840096290383,-0.460838454765619,0,0
0,11,-0.6756822105613055,-0.7864898744513255,0.8363812264565129,0,1.3773998709324848,-0.07907616525364619,-0.37454740744265413,0,0
0,12,-0.6756822105613055,-0.9793060171220761,1.2602644747579426,0,1.4968693534752973,0.0930295948221521,-0.33199291835187694,0,0
0,13,-0.8632726689024244,-1.0007300329743818,1.3037396797119356,0,0.39177663995428125,-1.6662737303971193,0.08409541942461118,0,0
0,14,-0.3005012938790679,-0.7007938110421029,-1.1200029964731628,1,-0.6834487029310319,-0.9587278278632819,0.25904165235336185,1,0
0,15,-0.6756822105613055,-0.9150339695651591,-1.1852158039041518,1,-0.5042444791168129,-0.7961834989028057,0.2992320031613181,0,0
0,16,-0.6756822105613055,-0.5936737317805748,-0.37005571101678697,1,0.7800524582184222,0.07390673259150785,0.514368586898025,0,0
0,17,0.2622700811442886,0.13474280719781656,0.6190052016865489,0,0.6904503463113126,0.22688963043666188,0.5521947994231603,0,0
0,18,0.825041456167645,0.456103044982401,1.347214884665928,1,0.3619092693185783,0.8101369284713117,0.6964072346752386,0,0
0,19,0.2622700811442886,-0.07949735132523972,1.390690089619921,0,-0.44450973784540654,1.4937792532168437,0.865443121896937,0,0
0,20,1.0126319145087639,0.9274313937331249,-0.23963009615480863,0,-0.026366548945562868,-0.9061399567290103,1.123134194724421,0,0
0,21,-0.11291083553794905,-0.4222816049621297,-0.5765629345482527,1,-0.7133160735667349,-0.8248677922487722,1.143229370128399,1,0
0,22,1.950584206214358,1.6129999010069047,1.238526872280946,0,0.2125724161400625,-0.3946033920592764,1.249615592855342,0,0
0,23,-0.11291083553794905,-0.35800955740521284,0.8581188289335092,1,0.5112461224970939,-0.289427649790733,1.2756211139663727,0,0
0,24,1.762993747873239,1.3987597424838485,1.0754948537034732,0,0.2424397867757655,0.045222439245541465,1.358365953865106,0,0
0,25,1.950584206214358,1.4630317900407654,1.2167892698039497,0,0.3021745280471719,0.7814526351253452,1.5404046016423196,0,0
0,26,-0.6756822105613055,-0.8293379061559367,-0.9461021766571915,1,-0.2951728846668909,0.8770669462785665,1.5640459844705292,0,0
1,1,0.2622700811442886,1.205943599813098,-0.7722013568412204,0,-0.743183444202438,-1.5467558414555929,-1.5885324156712148,1,0
1,2,-0.8632726689024244,-1.043578064678993,-1.141740598950159,1,-0.4146423672097036,-0.9396049656326376,-1.438409634712084,0,0
1,3,1.950584206214358,1.5273038375976826,-1.1091341952346645,1,-0.8327855561095475,-0.4615334098665313,-1.3202027205710363,1,0
1,5,-0.3005012938790679,-0.48655365251904664,0.7494308165485272,1,0.2424397867757655,-1.2407900457652847,-0.6617902088054002,0,0
1,6,-0.11291083553794905,-0.40085758910982416,-0.8808893692262022,1,-1.161326633102282,-1.1547371657273855,-0.6405129642600116,1,0
1,7,0.2622700811442886,-0.12234538302985101,-0.9787085803726859,0,-0.2354381433954846,-0.8726749478253828,-0.5707708849167934,0,0
1,8,0.44986053948540744,0.4132550132777897,1.3798212883814231,0,0.33204189868287487,0.4085568216277823,-0.25397635501878546,0,0
1,9,-0.3005012938790679,-0.48655365251904664,-1.130871797711661,0,-0.9821224092880633,0.6189083061648691,-0.20196531279672442,1,0
1,10,0.44986053948540744,0.22043887060703915,-0.10920448129283016,0,-0.4146423672097036,0.838821221817278,-0.14759013229184245,0,0
1,11,-0.8632726689024244,-1.214970191497438,1.6406725181053792,0,-0.026366548945562868,1.3407963553716897,-0.023472872443742288,0,0
1,12,-0.3005012938790679,-0.6150977476328804,-1.0004461828496825,1,-0.95225503865236,-1.1164914412660971,0.2200333706868161,1,0
1,13,1.0126319145087639,0.2632869023116505,0.945069238841495,1,0.3021745280471719,-0.9921928367669094,0.25076716836348856,0,0
1,14,1.0126319145087639,0.7560392669146797,1.2602644747579426,0,0.09310293359724993,0.1456174659564238,0.5320996240191822,0,0
1,15,-0.3005012938790679,-0.6793697951897972,2.499307815946737,0,0.2125724161400625,-1.5467558414555929,0.964736929775417,0,0
1,16,-0.4880917522201867,-0.6579457793374917,0.9559380400799932,0,0.09310293359724993,-1.0591228545741642,1.0853079821992857,0,0
1,1,-0.8632726689024244,-0.9150339695651591,-0.8374141642722095,1,-0.3847749965740004,-1.704519454858408,-1.6275406973377604,0,0
1,2,-0.6756822105613055,-0.9150339695651591,-0.6309069407407437,1,-0.2951728846668909,-0.9443856811902988,-1.4395917038534944,0,0
1,3,-0.4880917522201867,-0.7007938110421029,0.7385620153100294,1,-0.14583603148837523,-0.7914027833451447,-1.4017654913283593,0,0
1,4,-0.3005012938790679,-0.4437056208144353,-0.8700205679877041,0,0.9891240526683439,-0.1699097608492064,-1.248096502944997,0,0
1,5,-0.8632726689024244,-1.0007300329743818,1.2276580710424483,0,1.0488587939397502,0.1456174659564238,-1.1700799396119057,0,0
1,7,-0.4880917522201867,-0.636521763485186,1.1733140648499572,1,0.12297030423295291,-1.2838164857842342,0.1786609507374494,0,0
1,8,-0.8632726689024244,-0.9793060171220761,0.6950868103560361,1,0.6307156050399062,-1.1308335879390803,0.2164871632625847,0,0
1,9,-0.3005012938790679,-0.6579457793374917,1.053757251226477,1,0.003500821690140549,-1.0256578456705367,0.24249268437361518,0,0
1,10,0.2622700811442886,-0.05807333547293397,1.347214884665928,0,-0.2653055140311878,-0.9252628189596545,0.2673161363432352,0,0
1,11,0.2622700811442886,-0.05807333547293397,1.3037396797119356,1,0.18270504550435931,-0.8631135167100606,0.28268303518157145,0,0
1,12,-0.8632726689024244,-0.9793060171220761,1.5971973131513866,0,0.2723071574114685,-0.7531570588838562,0.3098706254340124,0,0
1,13,1.950584206214358,1.034551472994653,1.292870878473437,0,0.2424397867757655,0.3033810793592389,0.571107905685728,0,0
1,14,-0.3005012938790679,-0.6150977476328804,-0.2722364998703032,0,-0.2354381433954846,0.33684608826286633,0.5793823896756013,0,0
1,15,1.950584206214358,1.955784154643795,-1.1960846051426501,0,-0.35490762593829717,0.6189083061648691,0.6491244690188195,0,0
1,16,0.07467962280316978,-0.2080414464390734,-0.8048077605567148,1,-0.2951728846668909,0.9918041196624321,0.7413258620488368,0,0
0,1,0.07467962280316978,0.1990148547547334,-1.1743470026656535,1,-0.5639792203882192,-1.4846065392059988,-1.5731655168328784,0,0
0,2,0.2622700811442886,0.8417353303239022,-1.250428611335141,1,-0.8327855561095475,-0.9109206722866713,-1.4313172198636213,1,0
0,3,-0.3005012938790679,0.027622727936288425,-1.2939038162891339,1,-0.2653055140311878,-0.6097355921540243,-1.356846863954761,0,0
0,4,0.2622700811442886,0.284710918163956,-0.8374141642722095,0,-0.35490762593829717,-0.46631412542419237,-1.3213847897124469,0,0
0,5,-0.8632726689024244,-0.9578820012697704,1.2276580710424483,0,0.5112461224970939,0.16474032818706805,-1.1653516630462637,0,0
0,6,-0.11291083553794905,-0.22946546229137915,-0.7722013568412204,0,0.2723071574114685,1.3121120620257234,-0.881655069107749,0,0
0,7,0.44986053948540744,0.6489191876531515,0.8581188289335092,1,0.42164401058998424,-1.570659419243898,-0.7433529795627232,0,0
0,8,0.07467962280316978,0.13474280719781656,-0.9352333754186932,1,0.2424397867757655,-1.3746500813797944,-0.6948881447648936,0,0
